CASSA,SERIE,DATA_ORA,POOL,ID_IMPIANTO,ID_LETTORE
77,32984,12/03/2006 10.56.00,1,186,2
78,16017,12/03/2006 10.56.00,1,186,4
77,32834,12/03/2006 10.56.00,311,186,1
60,18278,12/03/2006 10.56.00,1,186,2
77,33045,12/03/2006 10.56.00,1,186,3
93,96903,12/03/2006 10.56.00,1,186,3
95,5985,12/03/2006 10.56.00,1,186,4
78,15952,12/03/2006 10.56.00,1,186,3
58,23771,12/03/2006 10.56.00,1,186,3
77,33197,12/03/2006 10.56.00,1,186,3
76,30367,12/03/2006 10.56.00,1,186,1
73,29149,12/03/2006 10.56.00,1,186,4
78,16067,12/03/2006 10.56.00,1,186,2
76,30594,12/03/2006 10.56.00,1,186,3
65,11076,12/03/2006 10.56.00,1,186,4
76,30366,12/03/2006 10.56.00,1,186,1
77,33269,12/03/2006 10.56.00,1,186,3
78,16071,12/03/2006 10.56.00,1,186,2
186,2394,12/03/2006 10.56.00,1,186,2
78,16066,12/03/2006 10.56.00,1,186,4
59,26233,12/03/2006 10.56.00,1,186,1
78,16094,12/03/2006 10.56.00,1,186,2
78,16018,12/03/2006 10.56.00,1,186,3
77,32887,12/03/2006 10.56.00,1,186,1
77,33196,12/03/2006 10.56.00,1,186,1
78,16019,12/03/2006 10.56.00,1,186,2
76,30369,12/03/2006 10.56.00,1,186,4
78,16068,12/03/2006 10.57.00,1,186,1
78,15927,12/03/2006 10.57.00,1,186,2
78,15924,12/03/2006 10.57.00,1,186,4
93,96902,12/03/2006 10.57.00,1,186,2
73,29063,12/03/2006 10.57.00,1,186,2
213,2090,12/03/2006 10.57.00,1,186,3
78,15928,12/03/2006 10.57.00,1,186,2
77,33068,12/03/2006 10.57.00,311,186,4
213,2089,12/03/2006 10.57.00,1,186,4
72,24350,12/03/2006 10.57.00,1,186,1
72,24349,12/03/2006 10.57.00,1,186,2
77,33069,12/03/2006 10.57.00,311,186,3
74,47945,12/03/2006 10.57.00,1,186,2
78,15969,12/03/2006 10.57.00,1,186,4
77,33270,12/03/2006 10.57.00,1,186,2
78,15821,12/03/2006 10.57.00,1,186,3
95,5793,12/03/2006 10.57.00,1,186,4
95,5774,12/03/2006 10.57.00,1,186,3
73,29065,12/03/2006 10.57.00,1,186,1
78,16070,12/03/2006 10.57.00,1,186,3
77,32838,12/03/2006 10.58.00,1,186,4
91,89881,12/03/2006 10.58.00,1,186,3
91,89882,12/03/2006 10.58.00,1,186,2
99,37625,12/03/2006 10.58.00,1,186,3
99,37626,12/03/2006 10.58.00,1,186,3
95,5833,12/03/2006 10.58.00,1,186,3
91,89880,12/03/2006 10.58.00,1,186,4
91,89887,12/03/2006 10.58.00,1,186,4
77,32840,12/03/2006 10.58.00,1,186,3
91,89886,12/03/2006 10.58.00,1,186,4
74,54493,12/03/2006 10.59.00,1,186,1
77,33238,12/03/2006 10.59.00,1,186,2
76,30554,12/03/2006 10.59.00,1,186,3
95,5832,12/03/2006 10.59.00,1,186,1
101,54943,12/03/2006 10.59.00,1,186,4
78,15720,12/03/2006 10.59.00,1,186,2
86,34231,12/03/2006 10.59.00,1,186,2
74,90270,12/03/2006 10.59.00,311,186,3
92,47436,12/03/2006 10.59.00,311,186,1
77,32935,12/03/2006 10.59.00,311,186,4
74,90276,12/03/2006 10.59.00,311,186,2
74,67031,12/03/2006 10.59.00,311,186,3
77,33241,12/03/2006 10.59.00,311,186,1
201,15589,12/03/2006 10.59.00,1,186,3
77,33242,12/03/2006 10.59.00,311,186,1
76,30555,12/03/2006 10.59.00,1,186,2
76,30557,12/03/2006 10.59.00,1,186,3
77,33236,12/03/2006 10.59.00,1,186,2
76,30556,12/03/2006 10.59.00,1,186,3
86,34230,12/03/2006 10.59.00,1,186,1
92,47427,12/03/2006 10.59.00,311,186,1
98,30789,12/03/2006 10.59.00,1,186,4
98,30791,12/03/2006 10.59.00,1,186,3
129,27435,12/03/2006 11.00.00,1,186,4
77,32990,12/03/2006 11.00.00,311,186,2
84,34930,12/03/2006 11.00.00,1,186,3
129,27427,12/03/2006 11.00.00,1,186,4
129,27434,12/03/2006 11.00.00,1,186,1
77,33243,12/03/2006 11.00.00,311,186,2
84,35219,12/03/2006 11.00.00,1,186,3
77,33244,12/03/2006 11.00.00,311,186,1
84,35211,12/03/2006 11.00.00,1,186,3
129,27436,12/03/2006 11.00.00,1,186,3
84,35187,12/03/2006 11.00.00,1,186,2
77,32991,12/03/2006 11.00.00,311,186,1
75,30861,12/03/2006 11.00.00,1,186,4
84,35198,12/03/2006 11.00.00,1,186,4
84,35181,12/03/2006 11.00.00,1,186,2
76,29996,12/03/2006 11.00.00,1,186,3
84,35214,12/03/2006 11.00.00,1,186,4
84,35205,12/03/2006 11.00.00,1,186,4
84,35225,12/03/2006 11.00.00,1,186,2
84,35180,12/03/2006 11.00.00,1,186,3
72,25300,12/03/2006 11.00.00,1,186,4
76,30161,12/03/2006 11.00.00,1,186,4
76,30155,12/03/2006 11.00.00,1,186,2
76,30156,12/03/2006 11.00.00,1,186,3
129,27440,12/03/2006 11.00.00,1,186,2
75,30888,12/03/2006 11.01.00,1,186,1
8,20579,12/03/2006 11.01.00,1,186,3
126,26831,12/03/2006 11.01.00,1,186,3
123,49952,12/03/2006 11.01.00,1,186,3
73,29119,12/03/2006 11.01.00,1,186,4
72,25298,12/03/2006 11.01.00,1,186,3
77,33010,12/03/2006 11.01.00,1,186,3
77,33009,12/03/2006 11.01.00,1,186,3
76,29802,12/03/2006 11.01.00,1,186,2
73,29118,12/03/2006 11.01.00,1,186,3
125,40420,12/03/2006 11.01.00,1,186,3
125,40458,12/03/2006 11.01.00,1,186,4
208,23505,12/03/2006 11.01.00,1,186,3
202,18707,12/03/2006 11.01.00,1,186,4
72,18844,12/03/2006 11.01.00,1,186,2
72,25297,12/03/2006 11.01.00,1,186,2
125,40421,12/03/2006 11.01.00,1,186,4
125,40460,12/03/2006 11.01.00,1,186,4
77,33011,12/03/2006 11.01.00,1,186,1
75,30889,12/03/2006 11.01.00,1,186,2
72,25295,12/03/2006 11.01.00,1,186,4
77,32978,12/03/2006 11.01.00,311,186,2
77,19973,12/03/2006 11.01.00,1,186,4
76,29805,12/03/2006 11.01.00,1,186,3
123,49953,12/03/2006 11.01.00,1,186,4
95,5665,12/03/2006 11.02.00,1,186,3
77,33245,12/03/2006 11.02.00,1,186,4
72,25472,12/03/2006 11.02.00,1,186,3
95,5963,12/03/2006 11.02.00,1,186,4
125,40459,12/03/2006 11.02.00,1,186,4
78,15754,12/03/2006 11.02.00,311,186,3
76,30426,12/03/2006 11.02.00,1,186,4
72,25474,12/03/2006 11.02.00,1,186,3
72,25478,12/03/2006 11.02.00,1,186,1
72,25476,12/03/2006 11.02.00,1,186,1
76,30398,12/03/2006 11.02.00,1,186,2
78,15753,12/03/2006 11.02.00,311,186,1
76,30425,12/03/2006 11.02.00,1,186,2
78,16022,12/03/2006 11.02.00,1,186,2
95,5666,12/03/2006 11.02.00,1,186,2
76,30424,12/03/2006 11.02.00,1,186,2
76,30423,12/03/2006 11.02.00,1,186,1
78,16023,12/03/2006 11.02.00,1,186,3
71,17055,12/03/2006 11.02.00,1,186,2
71,17056,12/03/2006 11.02.00,1,186,4
78,16140,12/03/2006 11.03.00,1,186,1
97,34142,12/03/2006 11.03.00,1,186,3
76,29113,12/03/2006 11.03.00,1,186,4
99,37566,12/03/2006 11.03.00,1,186,4
78,16139,12/03/2006 11.03.00,1,186,2
98,30292,12/03/2006 11.03.00,1,186,4
106,33772,12/03/2006 11.03.00,1,186,3
91,89779,12/03/2006 11.03.00,311,186,2
99,37567,12/03/2006 11.03.00,1,186,3
91,89807,12/03/2006 11.03.00,311,186,1
108,28163,12/03/2006 11.03.00,1,186,2
106,33771,12/03/2006 11.03.00,1,186,4
76,29114,12/03/2006 11.03.00,1,186,3
78,15850,12/03/2006 11.03.00,1,186,3
106,33636,12/03/2006 11.03.00,1,186,3
93,96383,12/03/2006 11.04.00,1,186,3
78,16120,12/03/2006 11.04.00,1,186,2
80,27004,12/03/2006 11.04.00,1,186,4
76,30414,12/03/2006 11.04.00,1,186,1
106,33773,12/03/2006 11.04.00,1,186,2
76,30409,12/03/2006 11.04.00,1,186,1
93,96390,12/03/2006 11.04.00,1,186,4
78,16118,12/03/2006 11.04.00,1,186,4
78,16117,12/03/2006 11.04.00,1,186,3
76,30400,12/03/2006 11.04.00,1,186,1
76,30412,12/03/2006 11.04.00,1,186,1
78,16121,12/03/2006 11.04.00,1,186,4
76,29133,12/03/2006 11.04.00,1,186,1
76,30406,12/03/2006 11.04.00,1,186,1
78,16119,12/03/2006 11.04.00,1,186,4
93,96385,12/03/2006 11.04.00,1,186,3
102,20316,12/03/2006 11.04.00,1,186,1
78,16124,12/03/2006 11.04.00,1,186,3
78,16122,12/03/2006 11.04.00,1,186,2
76,30091,12/03/2006 11.04.00,1,186,3
80,27005,12/03/2006 11.04.00,1,186,4
78,15562,12/03/2006 11.04.00,1,186,3
93,96391,12/03/2006 11.04.00,1,186,3
78,16115,12/03/2006 11.04.00,1,186,3
78,15851,12/03/2006 11.04.00,1,186,4
84,27691,12/03/2006 11.05.00,311,186,3
77,33105,12/03/2006 11.05.00,1,186,4
76,30408,12/03/2006 11.05.00,1,186,1
84,27690,12/03/2006 11.05.00,311,186,3
77,31769,12/03/2006 11.05.00,1,186,1
99,37731,12/03/2006 11.05.00,1,186,1
77,32265,12/03/2006 11.05.00,1,186,1
99,37732,12/03/2006 11.05.00,1,186,3
96,36348,12/03/2006 11.05.00,1,186,2
99,37733,12/03/2006 11.05.00,1,186,4
96,36347,12/03/2006 11.05.00,1,186,3
76,30200,12/03/2006 11.05.00,1,186,3
98,30611,12/03/2006 11.05.00,1,186,4
77,31767,12/03/2006 11.05.00,1,186,2
100,34815,12/03/2006 11.05.00,1,186,3
98,30613,12/03/2006 11.05.00,1,186,4
78,15874,12/03/2006 11.05.00,1,186,2
77,32266,12/03/2006 11.05.00,1,186,1
78,16152,12/03/2006 11.06.00,311,186,2
77,33282,12/03/2006 11.06.00,1,186,3
77,33284,12/03/2006 11.06.00,1,186,4
73,29233,12/03/2006 11.06.00,1,186,4
77,33262,12/03/2006 11.06.00,1,186,1
75,17168,12/03/2006 11.06.00,1,186,3
74,47859,12/03/2006 11.06.00,311,186,4
77,33003,12/03/2006 11.06.00,1,186,2
77,33263,12/03/2006 11.06.00,1,186,1
100,34817,12/03/2006 11.06.00,1,186,4
174,5304,12/03/2006 11.06.00,1,186,2
73,29229,12/03/2006 11.06.00,1,186,4
76,29055,12/03/2006 11.06.00,1,186,1
95,5838,12/03/2006 11.06.00,1,186,4
75,30852,12/03/2006 11.06.00,1,186,2
95,5775,12/03/2006 11.06.00,1,186,3
76,30325,12/03/2006 11.06.00,1,186,2
77,33285,12/03/2006 11.06.00,1,186,3
3,2646,12/03/2006 11.06.00,1,186,4
3,2645,12/03/2006 11.06.00,1,186,2
76,29054,12/03/2006 11.06.00,1,186,1
75,30848,12/03/2006 11.06.00,1,186,3
74,91595,12/03/2006 11.06.00,1,186,3
174,5306,12/03/2006 11.06.00,1,186,3
77,32901,12/03/2006 11.06.00,1,186,2
174,5305,12/03/2006 11.06.00,1,186,3
74,47864,12/03/2006 11.06.00,311,186,4
77,32876,12/03/2006 11.06.00,1,186,2
78,16151,12/03/2006 11.06.00,311,186,2
3,2644,12/03/2006 11.06.00,1,186,4
77,33036,12/03/2006 11.06.00,1,186,1
78,16149,12/03/2006 11.06.00,1,186,3
72,25465,12/03/2006 11.07.00,1,186,2
77,33113,12/03/2006 11.07.00,1,186,2
77,33037,12/03/2006 11.07.00,1,186,1
71,16765,12/03/2006 11.07.00,1,186,4
77,33043,12/03/2006 11.07.00,1,186,2
76,30326,12/03/2006 11.07.00,1,186,1
78,15790,12/03/2006 11.07.00,1,186,4
78,15905,12/03/2006 11.07.00,1,186,4
71,16764,12/03/2006 11.07.00,1,186,4
77,33038,12/03/2006 11.07.00,1,186,1
72,25341,12/03/2006 11.07.00,1,186,1
75,31040,12/03/2006 11.07.00,1,186,3
77,33042,12/03/2006 11.07.00,1,186,1
76,30416,12/03/2006 11.07.00,1,186,2
75,31039,12/03/2006 11.07.00,1,186,3
95,5844,12/03/2006 11.07.00,1,186,4
77,32521,12/03/2006 11.07.00,1,186,3
73,29037,12/03/2006 11.07.00,1,186,4
77,33114,12/03/2006 11.07.00,1,186,3
77,33044,12/03/2006 11.07.00,1,186,2
95,5783,12/03/2006 11.07.00,1,186,2
78,15789,12/03/2006 11.07.00,1,186,3
73,29038,12/03/2006 11.07.00,1,186,4
78,15785,12/03/2006 11.07.00,1,186,3
78,15784,12/03/2006 11.07.00,1,186,2
71,16768,12/03/2006 11.07.00,1,186,4
75,30851,12/03/2006 11.07.00,1,186,4
72,25466,12/03/2006 11.07.00,1,186,1
77,32522,12/03/2006 11.07.00,1,186,4
72,25378,12/03/2006 11.07.00,1,186,3
72,25339,12/03/2006 11.07.00,1,186,4
100,17994,12/03/2006 11.08.00,1,186,2
78,15888,12/03/2006 11.08.00,1,186,3
72,25139,12/03/2006 11.08.00,1,186,3
74,90881,12/03/2006 11.08.00,1,186,1
106,34257,12/03/2006 11.08.00,1,186,4
78,15947,12/03/2006 11.08.00,1,186,3
75,17272,12/03/2006 11.08.00,1,186,2
78,15946,12/03/2006 11.08.00,1,186,4
103,23777,12/03/2006 11.08.00,1,186,3
74,91648,12/03/2006 11.08.00,1,186,4
103,23778,12/03/2006 11.08.00,1,186,2
74,90896,12/03/2006 11.08.00,1,186,3
72,25140,12/03/2006 11.08.00,1,186,4
78,15861,12/03/2006 11.08.00,1,186,3
74,91645,12/03/2006 11.08.00,1,186,2
74,91646,12/03/2006 11.08.00,1,186,3
72,25248,12/03/2006 11.08.00,1,186,2
96,17383,12/03/2006 11.08.00,1,186,1
106,34258,12/03/2006 11.08.00,1,186,3
80,16325,12/03/2006 11.08.00,1,186,1
78,15914,12/03/2006 11.08.00,1,186,4
106,34259,12/03/2006 11.08.00,1,186,3
103,23776,12/03/2006 11.08.00,1,186,4
78,15889,12/03/2006 11.08.00,1,186,2
109,17792,12/03/2006 11.08.00,1,186,1
74,91647,12/03/2006 11.08.00,1,186,4
86,34000,12/03/2006 11.09.00,1,186,2
86,34001,12/03/2006 11.09.00,1,186,2
101,54248,12/03/2006 11.09.00,1,186,4
76,29865,12/03/2006 11.09.00,1,186,1
78,16094,12/03/2006 11.09.00,1,186,2
77,33194,12/03/2006 11.09.00,1,186,2
77,33196,12/03/2006 11.09.00,1,186,1
78,15887,12/03/2006 11.09.00,1,186,4
79,37565,12/03/2006 11.09.00,1,186,4
78,15860,12/03/2006 11.09.00,1,186,2
78,15906,12/03/2006 11.09.00,1,186,4
77,32887,12/03/2006 11.09.00,1,186,2
77,32182,12/03/2006 11.09.00,1,186,2
77,32185,12/03/2006 11.09.00,1,186,1
77,32750,12/03/2006 11.09.00,1,186,1
77,32751,12/03/2006 11.09.00,1,186,3
78,16093,12/03/2006 11.09.00,1,186,3
74,91605,12/03/2006 11.09.00,1,186,2
98,30255,12/03/2006 11.09.00,1,186,3
86,34002,12/03/2006 11.09.00,1,186,1
78,15862,12/03/2006 11.09.00,1,186,4
98,30254,12/03/2006 11.09.00,1,186,4
106,34158,12/03/2006 11.10.00,1,186,3
77,32994,12/03/2006 11.10.00,1,186,3
76,30470,12/03/2006 11.10.00,1,186,3
72,25326,12/03/2006 11.10.00,1,186,1
77,32993,12/03/2006 11.10.00,1,186,4
76,30471,12/03/2006 11.10.00,311,186,4
76,29956,12/03/2006 11.10.00,1,186,4
91,71391,12/03/2006 11.10.00,311,186,1
77,33197,12/03/2006 11.10.00,1,186,2
91,89957,12/03/2006 11.10.00,311,186,2
74,90242,12/03/2006 11.10.00,311,186,2
91,89904,12/03/2006 11.10.00,311,186,4
106,34159,12/03/2006 11.10.00,1,186,1
77,33172,12/03/2006 11.10.00,1,186,4
41,33336,12/03/2006 11.10.00,1,186,2
74,90282,12/03/2006 11.10.00,311,186,3
91,89918,12/03/2006 11.10.00,311,186,1
76,29955,12/03/2006 11.10.00,1,186,3
91,89956,12/03/2006 11.10.00,311,186,2
91,89903,12/03/2006 11.10.00,311,186,4
74,90244,12/03/2006 11.10.00,311,186,3
77,33173,12/03/2006 11.10.00,1,186,3
77,32995,12/03/2006 11.10.00,1,186,1
78,15676,12/03/2006 11.10.00,1,186,3
76,30469,12/03/2006 11.10.00,1,186,4
78,15675,12/03/2006 11.10.00,1,186,1
78,15677,12/03/2006 11.10.00,1,186,3
329,59636,12/03/2006 11.11.00,1,186,4
77,32924,12/03/2006 11.11.00,311,186,3
92,32147,12/03/2006 11.11.00,92,186,1
77,32923,12/03/2006 11.11.00,311,186,3
99,37790,12/03/2006 11.11.00,1,186,2
110,20102,12/03/2006 11.11.00,1,186,3
6,26029,12/03/2006 11.11.00,1,186,2
110,19262,12/03/2006 11.11.00,1,186,2
76,30379,12/03/2006 11.11.00,1,186,4
77,33090,12/03/2006 11.11.00,1,186,1
76,30380,12/03/2006 11.11.00,1,186,2
77,33091,12/03/2006 11.11.00,1,186,1
78,15993,12/03/2006 11.11.00,1,186,2
76,30509,12/03/2006 11.11.00,1,186,3
74,91527,12/03/2006 11.11.00,1,186,1
6,26030,12/03/2006 11.11.00,1,186,1
95,5786,12/03/2006 11.11.00,1,186,3
95,5969,12/03/2006 11.11.00,1,186,3
78,15781,12/03/2006 11.11.00,1,186,4
110,20101,12/03/2006 11.11.00,1,186,2
77,32922,12/03/2006 11.11.00,311,186,1
95,5992,12/03/2006 11.11.00,1,186,2
126,26833,12/03/2006 11.11.00,1,186,3
95,5846,12/03/2006 11.11.00,1,186,2
78,15992,12/03/2006 11.11.00,1,186,3
99,37791,12/03/2006 11.11.00,1,186,3
78,15782,12/03/2006 11.11.00,1,186,4
126,26832,12/03/2006 11.11.00,1,186,4
201,27321,12/03/2006 11.12.00,1,186,4
201,27320,12/03/2006 11.12.00,1,186,3
95,5787,12/03/2006 11.12.00,1,186,1
74,90274,12/03/2006 11.12.00,311,186,1
74,90256,12/03/2006 11.12.00,311,186,2
74,90626,12/03/2006 11.12.00,1,186,1
74,90624,12/03/2006 11.12.00,1,186,2
76,29949,12/03/2006 11.12.00,1,186,1
74,90266,12/03/2006 11.12.00,311,186,1
140,17991,12/03/2006 11.12.00,1,186,3
140,17993,12/03/2006 11.12.00,1,186,3
74,90264,12/03/2006 11.12.00,311,186,1
140,17529,12/03/2006 11.12.00,1,186,3
140,17530,12/03/2006 11.12.00,1,186,4
74,90262,12/03/2006 11.12.00,311,186,2
202,18550,12/03/2006 11.12.00,1,186,4
112,47596,12/03/2006 11.12.00,1,186,3
202,18549,12/03/2006 11.12.00,1,186,4
112,37415,12/03/2006 11.12.00,1,186,2
72,15249,12/03/2006 11.12.00,1,186,2
78,16146,12/03/2006 11.13.00,1,186,1
74,90250,12/03/2006 11.13.00,311,186,2
86,34252,12/03/2006 11.13.00,1,186,2
78,15748,12/03/2006 11.13.00,311,186,4
76,30549,12/03/2006 11.13.00,1,186,2
76,30548,12/03/2006 11.13.00,1,186,2
75,31224,12/03/2006 11.13.00,1,186,1
77,19662,12/03/2006 11.13.00,1,186,2
76,30568,12/03/2006 11.13.00,1,186,2
74,53764,12/03/2006 11.13.00,1,186,1
75,31226,12/03/2006 11.13.00,1,186,4
77,33216,12/03/2006 11.13.00,1,186,2
77,33217,12/03/2006 11.13.00,1,186,4
78,16147,12/03/2006 11.13.00,1,186,1
86,34249,12/03/2006 11.13.00,1,186,4
87,12082,12/03/2006 11.13.00,1,186,3
76,30547,12/03/2006 11.13.00,1,186,3
77,33203,12/03/2006 11.13.00,1,186,4
86,34226,12/03/2006 11.13.00,1,186,2
140,18105,12/03/2006 11.13.00,1,186,3
74,90252,12/03/2006 11.13.00,311,186,3
102,34883,12/03/2006 11.13.00,1,186,4
78,15747,12/03/2006 11.13.00,311,186,3
76,30567,12/03/2006 11.13.00,1,186,1
86,34251,12/03/2006 11.13.00,1,186,1
86,34250,12/03/2006 11.13.00,1,186,4
87,12083,12/03/2006 11.13.00,1,186,4
91,89675,12/03/2006 11.14.00,1,186,1
76,30152,12/03/2006 11.14.00,1,186,2
99,37952,12/03/2006 11.14.00,1,186,3
98,30890,12/03/2006 11.14.00,1,186,3
99,37954,12/03/2006 11.14.00,1,186,4
98,30893,12/03/2006 11.14.00,1,186,1
98,30892,12/03/2006 11.14.00,1,186,2
98,30891,12/03/2006 11.14.00,1,186,3
99,37955,12/03/2006 11.14.00,1,186,4
208,23494,12/03/2006 11.14.00,1,186,3
208,23493,12/03/2006 11.14.00,1,186,2
272,61575,12/03/2006 11.14.00,1,186,4
208,23492,12/03/2006 11.14.00,1,186,3
76,30150,12/03/2006 11.14.00,1,186,1
343,76047,12/03/2006 11.14.00,1,186,2
82,12301,12/03/2006 11.14.00,1,186,3
77,33058,12/03/2006 11.14.00,1,186,2
77,33055,12/03/2006 11.14.00,1,186,2
98,29874,12/03/2006 11.14.00,1,186,3
98,29872,12/03/2006 11.14.00,1,186,2
77,32992,12/03/2006 11.15.00,311,186,3
74,63650,12/03/2006 11.15.00,1,186,2
103,23649,12/03/2006 11.15.00,1,186,3
103,23650,12/03/2006 11.15.00,1,186,4
103,23647,12/03/2006 11.15.00,1,186,4
95,5665,12/03/2006 11.15.00,1,186,2
103,23648,12/03/2006 11.15.00,1,186,4
77,32737,12/03/2006 11.15.00,1,186,3
73,29094,12/03/2006 11.15.00,1,186,2
75,16642,12/03/2006 11.15.00,1,186,1
96,36512,12/03/2006 11.15.00,1,186,2
90,26221,12/03/2006 11.15.00,311,186,3
77,32900,12/03/2006 11.15.00,1,186,4
78,16154,12/03/2006 11.15.00,311,186,2
101,55130,12/03/2006 11.15.00,1,186,3
78,16153,12/03/2006 11.15.00,311,186,2
77,32738,12/03/2006 11.15.00,1,186,4
75,20788,12/03/2006 11.15.00,1,186,2
90,26220,12/03/2006 11.15.00,311,186,4
101,55129,12/03/2006 11.15.00,1,186,3
102,34636,12/03/2006 11.15.00,1,186,2
76,30154,12/03/2006 11.15.00,1,186,1
103,23645,12/03/2006 11.15.00,1,186,3
103,23646,12/03/2006 11.15.00,1,186,3
154,47073,12/03/2006 11.15.00,1,186,1
76,29932,12/03/2006 11.15.00,1,186,4
154,46541,12/03/2006 11.15.00,1,186,1
76,29933,12/03/2006 11.15.00,1,186,4
154,24281,12/03/2006 11.15.00,1,186,2
96,36513,12/03/2006 11.15.00,1,186,2
78,15953,12/03/2006 11.15.00,1,186,2
76,29133,12/03/2006 11.15.00,1,186,1
95,5666,12/03/2006 11.15.00,1,186,3
90,26222,12/03/2006 11.15.00,311,186,3
80,27700,12/03/2006 11.16.00,1,186,3
77,19518,12/03/2006 11.16.00,1,186,3
102,34637,12/03/2006 11.16.00,1,186,3
74,91528,12/03/2006 11.16.00,1,186,2
71,16610,12/03/2006 11.16.00,1,186,1
71,16608,12/03/2006 11.16.00,1,186,2
77,33293,12/03/2006 11.16.00,1,186,1
95,5984,12/03/2006 11.16.00,311,186,3
74,91595,12/03/2006 11.16.00,1,186,2
77,33294,12/03/2006 11.16.00,1,186,1
95,5983,12/03/2006 11.16.00,311,186,4
80,27704,12/03/2006 11.16.00,1,186,3
95,5981,12/03/2006 11.16.00,311,186,2
75,31244,12/03/2006 11.17.00,1,186,4
77,32037,12/03/2006 11.17.00,1,186,2
78,16122,12/03/2006 11.17.00,1,186,1
78,16115,12/03/2006 11.17.00,1,186,2
76,30452,12/03/2006 11.17.00,1,186,1
76,30092,12/03/2006 11.17.00,1,186,3
75,31246,12/03/2006 11.17.00,1,186,4
73,29217,12/03/2006 11.17.00,1,186,2
75,30888,12/03/2006 11.17.00,1,186,4
77,32428,12/03/2006 11.17.00,1,186,3
76,30442,12/03/2006 11.17.00,1,186,3
95,5789,12/03/2006 11.17.00,1,186,2
76,29992,12/03/2006 11.17.00,1,186,2
77,32038,12/03/2006 11.18.00,1,186,1
78,15925,12/03/2006 11.18.00,1,186,1
77,33011,12/03/2006 11.18.00,1,186,1
86,34230,12/03/2006 11.18.00,1,186,3
86,34231,12/03/2006 11.18.00,1,186,3
76,30454,12/03/2006 11.18.00,1,186,3
91,89771,12/03/2006 11.18.00,311,186,4
77,32640,12/03/2006 11.18.00,311,186,3
77,32639,12/03/2006 11.18.00,311,186,2
76,30453,12/03/2006 11.18.00,1,186,2
91,89772,12/03/2006 11.18.00,311,186,2
71,16506,12/03/2006 11.18.00,1,186,4
96,17427,12/03/2006 11.18.00,1,186,3
91,89335,12/03/2006 11.18.00,314,186,4
75,31152,12/03/2006 11.18.00,1,186,3
74,91594,12/03/2006 11.18.00,1,186,2
77,32978,12/03/2006 11.18.00,311,186,3
96,36825,12/03/2006 11.18.00,1,186,3
96,36826,12/03/2006 11.18.00,1,186,3
78,16009,12/03/2006 11.19.00,1,186,4
71,16507,12/03/2006 11.19.00,1,186,4
78,15873,12/03/2006 11.19.00,1,186,3
106,33771,12/03/2006 11.19.00,1,186,4
77,33115,12/03/2006 11.19.00,1,186,3
73,29425,12/03/2006 11.19.00,1,186,4
106,33772,12/03/2006 11.19.00,1,186,1
73,29426,12/03/2006 11.19.00,1,186,2
73,29422,12/03/2006 11.19.00,1,186,4
77,33009,12/03/2006 11.19.00,1,186,3
73,29424,12/03/2006 11.19.00,1,186,4
77,33010,12/03/2006 11.19.00,1,186,2
77,33116,12/03/2006 11.19.00,1,186,2
78,16012,12/03/2006 11.19.00,1,186,3
76,30148,12/03/2006 11.20.00,1,186,4
78,15872,12/03/2006 11.20.00,1,186,3
73,28904,12/03/2006 11.20.00,1,186,3
76,30136,12/03/2006 11.20.00,1,186,2
76,30147,12/03/2006 11.20.00,1,186,4
72,25198,12/03/2006 11.20.00,1,186,2
76,30141,12/03/2006 11.20.00,1,186,2
76,30145,12/03/2006 11.20.00,1,186,3
76,30149,12/03/2006 11.20.00,1,186,3
76,30139,12/03/2006 11.20.00,1,186,2
76,30137,12/03/2006 11.20.00,1,186,4
77,32990,12/03/2006 11.20.00,311,186,2
77,32991,12/03/2006 11.20.00,311,186,1
78,16002,12/03/2006 11.20.00,1,186,2
78,16003,12/03/2006 11.20.00,1,186,3
77,33127,12/03/2006 11.20.00,1,186,3
126,26841,12/03/2006 11.20.00,1,186,1
126,26840,12/03/2006 11.20.00,1,186,2
126,26839,12/03/2006 11.20.00,1,186,2
106,33773,12/03/2006 11.21.00,1,186,2
105,30252,12/03/2006 11.21.00,1,186,1
78,16008,12/03/2006 11.21.00,1,186,2
78,16118,12/03/2006 11.21.00,1,186,4
76,30291,12/03/2006 11.21.00,1,186,3
78,16119,12/03/2006 11.21.00,1,186,4
77,32886,12/03/2006 11.21.00,1,186,1
78,16117,12/03/2006 11.21.00,1,186,3
74,90248,12/03/2006 11.21.00,311,186,2
78,16092,12/03/2006 11.21.00,1,186,1
78,16011,12/03/2006 11.21.00,1,186,3
78,16010,12/03/2006 11.21.00,1,186,3
75,31039,12/03/2006 11.21.00,1,186,3
76,30288,12/03/2006 11.21.00,1,186,3
105,30253,12/03/2006 11.21.00,1,186,3
73,29038,12/03/2006 11.21.00,1,186,3
76,30290,12/03/2006 11.21.00,1,186,2
106,33636,12/03/2006 11.21.00,1,186,2
72,25378,12/03/2006 11.21.00,1,186,4
74,90311,12/03/2006 11.21.00,311,186,2
75,31029,12/03/2006 11.21.00,1,186,4
209,8688,12/03/2006 11.22.00,1,186,2
71,16748,12/03/2006 11.22.00,1,186,2
209,8690,12/03/2006 11.22.00,1,186,3
76,30347,12/03/2006 11.22.00,1,186,4
71,16661,12/03/2006 11.22.00,311,186,4
73,28780,12/03/2006 11.22.00,1,186,4
74,90246,12/03/2006 11.22.00,311,186,1
