CASSA	SERIE	DATA_ORA	POOL	ID_IMPIANTO	ID_LETTORE
98	18578	04/01/2006 8.57.00	1	176	3
34	43852	04/01/2006 8.57.00	1	176	3
98	18574	04/01/2006 8.57.00	1	176	2
98	18573	04/01/2006 8.57.00	1	176	4
78	9143	04/01/2006 8.57.00	1	176	2
92	37101	04/01/2006 8.57.00	311	176	1
78	9142	04/01/2006 8.57.00	1	176	4
34	43853	04/01/2006 8.58.00	1	176	4
98	18718	04/01/2006 8.58.00	1	176	2
104	19368	04/01/2006 8.58.00	1	176	4
98	18719	04/01/2006 8.58.00	1	176	2
78	9786	04/01/2006 8.58.00	1	176	4
77	21446	04/01/2006 8.58.00	1	176	4
34	43854	04/01/2006 8.58.00	1	176	4
77	21445	04/01/2006 8.58.00	1	176	3
78	9795	04/01/2006 8.58.00	1	176	3
78	9793	04/01/2006 8.58.00	1	176	2
78	9785	04/01/2006 8.58.00	1	176	3
78	9797	04/01/2006 8.58.00	1	176	4
78	9664	04/01/2006 8.58.00	1	176	2
76	20961	04/01/2006 8.58.00	311	176	4
98	18572	04/01/2006 8.58.00	1	176	3
102	23189	04/01/2006 8.59.00	1	176	3
102	23186	04/01/2006 8.59.00	1	176	2
102	23188	04/01/2006 8.59.00	1	176	4
102	23187	04/01/2006 8.59.00	1	176	4
97	21108	04/01/2006 8.59.00	1	176	3
100	22714	04/01/2006 8.59.00	1	176	2
98	18922	04/01/2006 8.59.00	1	176	4
100	22713	04/01/2006 8.59.00	1	176	2
98	18576	04/01/2006 8.59.00	1	176	3
92	37099	04/01/2006 8.59.00	311	176	1
98	18921	04/01/2006 8.59.00	1	176	3
97	20932	04/01/2006 8.59.00	1	176	2
77	20925	04/01/2006 9.00.00	1	176	3
77	19606	04/01/2006 9.00.00	1	176	4
77	21121	04/01/2006 9.00.00	1	176	4
104	18663	04/01/2006 9.00.00	1	176	2
77	19392	04/01/2006 9.00.00	1	176	3
77	20522	04/01/2006 9.00.00	1	176	2
97	20933	04/01/2006 9.00.00	1	176	1
111	16407	04/01/2006 9.00.00	1	176	1
99	25150	04/01/2006 9.00.00	1	176	4
98	18659	04/01/2006 9.00.00	1	176	3
98	18661	04/01/2006 9.00.00	1	176	4
77	20923	04/01/2006 9.00.00	1	176	4
77	20921	04/01/2006 9.00.00	1	176	1
92	40186	04/01/2006 9.00.00	1	176	4
77	21122	04/01/2006 9.00.00	1	176	3
77	19607	04/01/2006 9.00.00	1	176	3
104	19112	04/01/2006 9.01.00	1	176	4
78	9296	04/01/2006 9.01.00	1	176	4
101	35486	04/01/2006 9.01.00	1	176	3
101	35436	04/01/2006 9.01.00	1	176	4
104	18671	04/01/2006 9.01.00	1	176	2
77	20300	04/01/2006 9.01.00	1	176	2
100	21714	04/01/2006 9.01.00	1	176	1
102	22737	04/01/2006 9.01.00	1	176	2
78	9295	04/01/2006 9.01.00	1	176	4
98	18660	04/01/2006 9.01.00	1	176	3
102	22757	04/01/2006 9.01.00	1	176	4
77	20301	04/01/2006 9.02.00	1	176	4
76	20604	04/01/2006 9.02.00	1	176	3
77	22345	04/01/2006 9.02.00	1	176	2
104	18672	04/01/2006 9.02.00	1	176	2
98	17296	04/01/2006 9.02.00	1	176	3
77	22342	04/01/2006 9.02.00	1	176	2
126	16977	04/01/2006 9.02.00	1	176	4
126	16983	04/01/2006 9.02.00	1	176	4
77	21700	04/01/2006 9.02.00	1	176	4
95	812	04/01/2006 9.02.00	1	176	3
108	17238	04/01/2006 9.02.00	1	176	2
104	18673	04/01/2006 9.02.00	1	176	3
95	813	04/01/2006 9.02.00	1	176	3
95	848	04/01/2006 9.02.00	1	176	3
97	22441	04/01/2006 9.02.00	1	176	4
97	22440	04/01/2006 9.02.00	1	176	4
77	21703	04/01/2006 9.02.00	1	176	3
108	17237	04/01/2006 9.02.00	1	176	3
103	14218	04/01/2006 9.02.00	1	176	4
98	14494	04/01/2006 9.02.00	1	176	3
102	22756	04/01/2006 9.02.00	1	176	4
77	21702	04/01/2006 9.02.00	1	176	4
77	22344	04/01/2006 9.03.00	1	176	3
76	19357	04/01/2006 9.03.00	1	176	3
92	38535	04/01/2006 9.03.00	1	176	2
77	21263	04/01/2006 9.03.00	1	176	4
327	78045	04/01/2006 9.03.00	1	176	4
77	21257	04/01/2006 9.03.00	1	176	4
95	814	04/01/2006 9.03.00	1	176	4
104	18763	04/01/2006 9.03.00	1	176	4
77	20846	04/01/2006 9.03.00	1	176	4
77	22346	04/01/2006 9.03.00	1	176	2
78	9720	04/01/2006 9.03.00	1	176	2
104	18762	04/01/2006 9.03.00	1	176	3
78	9722	04/01/2006 9.03.00	1	176	3
33	44783	04/01/2006 9.03.00	1	176	2
76	18853	04/01/2006 9.04.00	1	176	4
106	22088	04/01/2006 9.04.00	1	176	3
76	20277	04/01/2006 9.04.00	1	176	2
74	53396	04/01/2006 9.04.00	1	176	2
106	22090	04/01/2006 9.04.00	1	176	2
77	17651	04/01/2006 9.04.00	1	176	3
77	21610	04/01/2006 9.04.00	1	176	4
74	53394	04/01/2006 9.04.00	1	176	2
101	33777	04/01/2006 9.04.00	1	176	4
101	33775	04/01/2006 9.04.00	1	176	4
106	22089	04/01/2006 9.04.00	1	176	3
77	20845	04/01/2006 9.04.00	1	176	4
92	38533	04/01/2006 9.04.00	1	176	1
76	20279	04/01/2006 9.04.00	1	176	3
92	37160	04/01/2006 9.04.00	1	176	2
92	40230	04/01/2006 9.04.00	311	176	4
73	19051	04/01/2006 9.05.00	311	176	4
92	38531	04/01/2006 9.05.00	1	176	1
102	21783	04/01/2006 9.05.00	1	176	2
140	2669	04/01/2006 9.05.00	1	176	2
140	2083	04/01/2006 9.05.00	1	176	3
77	22082	04/01/2006 9.05.00	1	176	1
140	2089	04/01/2006 9.05.00	1	176	3
92	40244	04/01/2006 9.05.00	311	176	1
108	17365	04/01/2006 9.05.00	1	176	3
77	22081	04/01/2006 9.05.00	1	176	4
102	21785	04/01/2006 9.05.00	1	176	4
140	2661	04/01/2006 9.05.00	1	176	1
96	17623	04/01/2006 9.05.00	1	176	3
76	20585	04/01/2006 9.05.00	1	176	2
73	19047	04/01/2006 9.05.00	311	176	3
73	19049	04/01/2006 9.05.00	311	176	4
140	2665	04/01/2006 9.05.00	1	176	2
140	2086	04/01/2006 9.05.00	1	176	3
92	40022	04/01/2006 9.05.00	311	176	4
96	17945	04/01/2006 9.05.00	1	176	4
102	21787	04/01/2006 9.05.00	1	176	4
126	16984	04/01/2006 9.05.00	1	176	2
126	16986	04/01/2006 9.06.00	1	176	1
126	16985	04/01/2006 9.06.00	1	176	4
150	22223	04/01/2006 9.06.00	1	176	1
140	2088	04/01/2006 9.06.00	1	176	4
126	16987	04/01/2006 9.06.00	1	176	2
77	20643	04/01/2006 9.06.00	1	176	3
33	44408	04/01/2006 9.06.00	1	176	2
96	17944	04/01/2006 9.06.00	1	176	3
140	2660	04/01/2006 9.06.00	1	176	4
31	63864	04/01/2006 9.06.00	1	176	2
100	22700	04/01/2006 9.06.00	1	176	4
98	19008	04/01/2006 9.06.00	1	176	2
104	19159	04/01/2006 9.06.00	1	176	4
100	22696	04/01/2006 9.06.00	1	176	3
